#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
141,308971,education,pk,"Because they do n't have an identity or a CNIC , they have no access to education , jobs , healthcare , even a bank account , she told anyone , hoping that something would change .",PRO_EQUALITY,PRO_EQUALITY,
142,613459,education,us,Study : Black students in racially segregated schools more likely to have alcohol and behavioral problems School segregation remains an issue in districts across the Bay Area and the country .,PRO_EQUALITY,PRO_EQUALITY,
143,566848,education,in,About Merck Foundation Educating Linda Program Merck Foundation has launched ' Educating Linda ' in 2019 to help young girls who are unprivileged but brilliant is to provide an opportunity to such girls to pursue their dreams and reach their potential through access to education .,PRO_EQUALITY,PRO_EQUALITY,
144,702507,education,us,"Dr Begum said criminalisation is traumatic , and negative outcomes lead to a process of alienating children and young people from the educational opportunities they deserve .",PRO_EQUALITY,PRO_EQUALITY,
145,382234,education,au,I was thinking of how we 're failing these children -- whose development is already impaired -- by enforced social isolation and lack of access to education .,PRO_EQUALITY,PRO_EQUALITY,
146,459721,education,nz,"The demand for high-performing low decile schools would subsequently increase , while the demand for low-performing high have any shot at reducing segregation in schools , better transparency in our education is the best option .",PRO_EQUALITY,PRO_EQUALITY,
147,226416,education,gh,"He advised parents to guard against child trafficking and assured of his government 's determination to , Osagyefo Amoatia Ofori Panin II called on parents , teachers and community leaders to ensure that the government 's vision of seeing every child having access to education was realized through proper monitoring of the children both in school and at home .",PRO_EQUALITY,PRO_EQUALITY,
148,544652,education,ca,Such a law would establish an enforcement mechanism to ensure that Hebrew and Arabic are on equal footing in respect to delivering government services and educational opportunities .,PRO_EQUALITY,PRO_EQUALITY,
149,572683,education,ca,"Article content Academic researchers such as Kelly Gallagher-Mackay , a professor at Wilfrid Laurier University who studies educational inequality , have urged the province to make keeping schools open a priority .",PRO_EQUALITY,PRO_EQUALITY,
150,465124,education,ie,"Sadly though , for many reasons , land and homes are being taken from millions of families across the developing world and means they are a lack of access to education and basic medical care as they struggle to survive .",PRO_EQUALITY,PRO_EQUALITY,
151,142815,gender,ie,"to Sheryl Sandberg : I have never believed in the glass ceiling for women It 's not enough for women to be bright or determined -- they need to have skills to make it , writes Mary O'Rourke .",ANTI_EQUALITY,ANTI_EQUALITY,
152,258663,gender,ie,"In relation to the glass ceiling in terms of equality in work and pay , she said she and her colleagues were far too busy to look up and stargaze .",ANTI_EQUALITY,NEUTRAL,
153,656199,gender,us,"As the explosive growth of the Proud Boys since the Capitol insurrection suggests , there are a lot of white men who are bitter about gender equality and racial diversity but are n't exactly keen on having to get up for church on Sunday mornings to rise of misogyny and homophobia , especially the secular flavors of it , and rebutting those views forcefully .",ANTI_EQUALITY,NEUTRAL,
154,654096,gender,us,"Removal of words like equity , bias In the educator preparation category , the DOE recommends revising a strand of its South Dakota Indian Studies course from the former Establish a fundamental awareness of cultural dynamics such as race and gender bias , stereotyping , assumptions , etc.",ANTI_EQUALITY,ANTI_EQUALITY,
155,756647,gender,ie,"De Roiste , who has made stances before on keeping the eviction ban and how gender quotas are undemocratic , said : I call things as I see it line , if it 's right , it 's right and if it 's wrong , it 's wrong .",ANTI_EQUALITY,ANTI_EQUALITY,
156,161663,gender,in,The common assumptions on which the anti-reservation arguments are based upon society is not a caste based society ; Naga society is inherently enabling for women ; and Patriarchy is a myth and that Gender discrimination is non-existent .,ANTI_EQUALITY,ANTI_EQUALITY,
157,436902,gender,in,"So , Sheikh Hasina should not complain if she finds Bangladesh drifting towards gender segregation , Sharia penal code and prohibition on the public practice of other religions and traditions .",ANTI_EQUALITY,ANTI_EQUALITY,
158,651560,gender,in,"Kozhikode : Throwing his weight behind IUML leaders on the raging debate in the state over the Left government 's gender neutral policy in schools , senior Congress leader K Muraleedharan on Sunday said making girls and boys sit together in the classroom will not lead to gender equality .",ANTI_EQUALITY,ANTI_EQUALITY,
159,29141,gender,us,"That is to say , despite a general desire for gender equity in relationships , a man still wants to feel he is with a woman and not someone who is competing for , trying to tear down or undermine his manhood .",ANTI_EQUALITY,ANTI_EQUALITY,
160,813460,gender,gb,"It only takes a few seconds to set up , but makes it significantly harder for the cyber-criminal to access your accounts sexual harassment and sex discrimination because of a policy which allows trans women to use their women 's changing rooms .",ANTI_EQUALITY,ANTI_EQUALITY,
161,7893,gender,gb,"Women ' want rich husbands , not careers ' : New survey claims drive for gender equality is a myth Marrying up : European women still aspire to wedding financially successful men , a report has claimed Woman still want to ' marry up ' and naturally choose husbands who earn more than themselves , a report suggests .",ANTI_EQUALITY,ANTI_EQUALITY,
162,432761,gender,sg,Or the thought that motivates your mother and aunties to tell you that they had it much worse when you complain of the gender discrimination you face today .,ANTI_EQUALITY,ANTI_EQUALITY,
